ISSUER_TICKER,ISSUER_ISIN,ISSUER_CNTRY_DOMICILE,Firm,Year,Half,Time,ENVIRONMENTAL_PILLAR_SCORE,SOCIAL_PILLAR_SCORE,GOVERNANCE_PILLAR_SCORE,ROA,Total_Assets,Total_Revenue,Total_Liabilities,Net_Income,Size,Leverage,Growth
000550,CNE000000CV8,CN,000550,2018,H1,20181,4.8,2.9,3.4333333333333336,0.3925069398114566,23396.529,27562.207,13012.031,91.833,10.060342957009983,0.5561521967638876,10.22420080174721
000550,CNE000000CV8,CN,000550,2018,H2,20182,4.8,2.9,3.3,0.3925069398114566,23396.529,27562.207,13012.031,91.833,10.060342957009983,0.5561521967638876,10.22420080174721
600699,CNE000000DJ1,CN,600699,2018,H1,20181,4.2,1.8,4.2,2.221823894238492,59320.183,55697.535,41135.914,1317.99,10.990704881210023,0.6934556152667297,10.927691169998933
600699,CNE000000DJ1,CN,600699,2018,H2,20182,4.2,1.8,1.9866666666666664,2.221823894238492,59320.183,55697.535,41135.914,1317.99,10.990704881210023,0.6934556152667297,10.927691169998933
600699,CNE000000DJ1,CN,600699,2019,H1,20191,4.05,1.75,4.45,2.221823894238492,59320.183,55697.535,41135.914,1317.99,10.990704881210023,0.6934556152667297,10.927691169998933
600699,CNE000000DJ1,CN,600699,2019,H2,20192,3.2999999999999994,1.4333333333333331,4.5,1.651400656820594,56924.829,61070.357,39817.692,940.057,10.94948688697486,0.6994784648364952,11.019781871950872
600699,CNE000000DJ1,CN,600699,2020,H1,20201,3.8666666666666663,1.7333333333333334,4.45,1.651400656820594,56924.829,61070.357,39817.692,940.057,10.94948688697486,0.6994784648364952,11.019781871950872
600699,CNE000000DJ1,CN,600699,2020,H2,20202,4.2,3.95,3.5033333333333334,-4.189947212082336,56265.148,44274.39,36796.621,-2357.48,10.937830581590307,0.6539860341254234,10.698161685029302
600699,CNE000000DJ1,CN,600699,2021,H1,20211,4.2,4.033333333333334,0.7799999999999999,-4.189947212082336,56265.148,44274.39,36796.621,-2357.48,10.937830581590307,0.6539860341254234,10.698161685029302
600699,CNE000000DJ1,CN,600699,2021,H2,20212,4.2,3.2000000000000006,1.8866666666666667,-7.312553484609692,51326.681,45021.006,34471.964,-3753.291,10.845965993420938,0.6716188019248702,10.71488445983523
600699,CNE000000DJ1,CN,600699,2022,H1,20221,4.2,3.216666666666667,2.0500000000000003,-7.312553484609692,51326.681,45021.006,34471.964,-3753.291,10.845965993420938,0.6716188019248702,10.71488445983523
600699,CNE000000DJ1,CN,600699,2022,H2,20222,5.0,2.25,3.0,0.7284582394549034,54112.093,49496.644,36408.416,394.184,10.89881297035443,0.6728332611344381,10.809660148278597
600699,CNE000000DJ1,CN,600699,2023,H1,20231,5.400000000000001,1.5833333333333333,3.5500000000000003,0.7284582394549034,54112.093,49496.644,36408.416,394.184,10.89881297035443,0.6728332611344381,10.809660148278597
600699,CNE000000DJ1,CN,600699,2023,H2,20232,3.866666666666667,1.6333333333333335,1.26,1.9041149898127596,56886.848,55728.476,37760.476,1083.191,10.948819451041903,0.6637821803732209,10.928246534056528
600699,CNE000000DJ1,CN,600699,2024,H1,20241,3.1,1.8,0.04,1.9041149898127596,56886.848,55728.476,37760.476,1083.191,10.948819451041903,0.6637821803732209,10.928246534056528
000559,CNE000000FB3,CN,000559,2018,H1,20181,2.2,5.7,5.0,5.997452106228695,12048.383,10497.038,6585.805,722.596,9.396685739043031,0.5466131845244295,9.258848401111173
000559,CNE000000FB3,CN,000559,2018,H2,20182,2.2,5.7,5.133333333333334,5.997452106228695,12048.383,10497.038,6585.805,722.596,9.396685739043031,0.5466131845244295,9.258848401111173
000559,CNE000000FB3,CN,000559,2019,H1,20191,2.2,5.666666666666667,5.3,5.997452106228695,12048.383,10497.038,6585.805,722.596,9.396685739043031,0.5466131845244295,9.258848401111173
000559,CNE000000FB3,CN,000559,2019,H2,20192,2.2,5.066666666666667,5.900000000000001,4.456452544720617,12028.177,9877.998,6580.01,536.03,9.395007259663597,0.5470496485045074,9.198065138630414
000559,CNE000000FB3,CN,000559,2020,H1,20201,2.2,5.366666666666667,3.486666666666667,4.456452544720617,12028.177,9877.998,6580.01,536.03,9.395007259663597,0.5470496485045074,9.198065138630414
600733,CNE000000LP1,CN,600733,2020,H1,20201,9.6,1.6,4.26,0.155591139966448,59135.758,12212.761,41483.77,92.01,10.987591062731077,0.7015006047609975,9.410236667668217
600733,CNE000000LP1,CN,600733,2020,H2,20202,9.066666666666668,2.6833333333333336,2.6783333333333332,-14.85920619953138,43625.749,3031.295,32242.21,-6482.44,10.683402828411783,0.7390637579655078,8.016745199936427
600733,CNE000000LP1,CN,600733,2021,H2,20212,9.4,4.7,1.85,-13.417764895434935,39080.883,5120.024,27396.038,-5243.781,10.573388700579047,0.7010086747528197,8.540914405522567
600733,CNE000000LP1,CN,600733,2022,H1,20221,9.4,4.7,1.7333333333333334,-13.417764895434935,39080.883,5120.024,27396.038,-5243.781,10.573388700579047,0.7010086747528197,8.540914405522567
600733,CNE000000LP1,CN,600733,2022,H2,20222,9.4,3.2000000000000006,0.02,-17.429368472928147,31354.412,6033.169,25049.324,-5464.876,10.353110269811328,0.7989090658118545,8.705027690645798
600733,CNE000000LP1,CN,600733,2023,H1,20231,9.25,3.25,0.91,-17.429368472928147,31354.412,6033.169,25049.324,-5464.876,10.353110269811328,0.7989090658118545,8.705027690645798
600733,CNE000000LP1,CN,600733,2023,H2,20232,9.1,3.2999999999999994,1.8,-17.53103937865953,30801.277,10333.272,23842.578,-5399.784,10.335311429141141,0.7740775812639198,9.243124259297687
600733,CNE000000LP1,CN,600733,2024,H1,20241,9.1,3.2999999999999994,1.8,-17.53103937865953,30801.277,10333.272,23842.578,-5399.784,10.335311429141141,0.7740775812639198,9.243124259297687
600741,CNE000000M15,CN,600741,2018,H1,20181,4.2,2.7,1.92,6.004462353393498,133686.857,149067.006,79059.087,8027.177,11.803255456089024,0.5913751641270166,11.91215118853873
600741,CNE000000M15,CN,600741,2018,H2,20182,4.2,2.7000000000000006,3.85,6.004462353393498,133686.857,149067.006,79059.087,8027.177,11.803255456089024,0.5913751641270166,11.91215118853873
600741,CNE000000M15,CN,600741,2019,H1,20191,4.2,2.6166666666666667,2.21,6.004462353393498,133686.857,149067.006,79059.087,8027.177,11.803255456089024,0.5913751641270166,11.91215118853873
600741,CNE000000M15,CN,600741,2019,H2,20192,4.333333333333333,2.566666666666667,0.9866666666666668,4.645498667724996,139127.432,135477.422,80425.898,6463.163,11.8431455691079,0.5780736181488637,11.816560278111748
600741,CNE000000M15,CN,600741,2020,H1,20201,4.6,2.1833333333333336,2.966666666666667,4.645498667724996,139127.432,135477.422,80425.898,6463.163,11.8431455691079,0.5780736181488637,11.816560278111748
600741,CNE000000M15,CN,600741,2020,H2,20202,4.6,1.836666666666667,2.6833333333333336,3.591745617204823,150435.96,127284.951,92247.82,5403.277,11.921292757663725,0.6132032527329238,11.754183560746657
600741,CNE000000M15,CN,600741,2021,H1,20211,4.6,0.02,1.4,3.591745617204823,150435.96,127284.951,92247.82,5403.277,11.921292757663725,0.6132032527329238,11.754183560746657
600741,CNE000000M15,CN,600741,2021,H2,20212,4.6,1.8066666666666664,1.0,4.204794323785712,153846.764,131070.79,100172.231,6468.94,11.943712347054818,0.6511169191702986,11.783492837909076
600741,CNE000000M15,CN,600741,2022,H1,20221,4.6,2.6833333333333336,0.9333333333333332,4.204794323785712,153846.764,131070.79,100172.231,6468.94,11.943712347054818,0.6511169191702986,11.783492837909076
600741,CNE000000M15,CN,600741,2022,H2,20222,4.6,2.7000000000000006,1.5,4.424607148172485,162796.939,149553.821,105742.221,7203.125,12.000258930162511,0.6495344546988073,11.915411613714982
600741,CNE000000M15,CN,600741,2023,H1,20231,4.6,2.6,1.5,4.424607148172485,162796.939,149553.821,105742.221,7203.125,12.000258930162511,0.6495344546988073,11.915411613714982
600741,CNE000000M15,CN,600741,2023,H2,20232,2.058333333333333,2.3000000000000003,1.2,4.096716796691851,176096.527,159519.142,114516.006,7214.176,12.078787572540815,0.6503024673507615,11.979919206545292
600741,CNE000000M15,CN,600741,2024,H1,20241,3.7999999999999994,1.7,1.3,4.096716796691851,176096.527,159519.142,114516.006,7214.176,12.078787572540815,0.6503024673507615,11.979919206545292
000625,CNE000000R36,CN,000625,2018,H1,20181,3.9,3.7000000000000006,2.605,0.7281381371944081,93488.854,64490.487,47335.932,680.728,11.445597499614724,0.5063270109183282,11.074273003534291
000625,CNE000000R36,CN,000625,2018,H2,20182,5.433333333333334,3.7000000000000006,2.1166666666666667,0.7281381371944081,93488.854,64490.487,47335.932,680.728,11.445597499614724,0.5063270109183282,11.074273003534291
000625,CNE000000R36,CN,000625,2019,H1,20191,6.2,3.7000000000000006,1.8999999999999997,0.7281381371944081,93488.854,64490.487,47335.932,680.728,11.445597499614724,0.5063270109183282,11.074273003534291
000625,CNE000000R36,CN,000625,2019,H2,20192,6.25,3.7000000000000006,0.3166666666666667,-2.711328493892061,97617.054,69315.717,53682.983,-2646.719,11.488807490743604,0.5499344714910163,11.146426956000344
000625,CNE000000R36,CN,000625,2020,H1,20201,6.3,3.7000000000000006,1.8999999999999997,-2.711328493892061,97617.054,69315.717,53682.983,-2646.719,11.488807490743604,0.5499344714910163,11.146426956000344
000625,CNE000000R36,CN,000625,2020,H2,20202,6.3500000000000005,1.2933333333333332,1.6,2.7492278614859327,120915.805,82944.093,67435.498,3324.251,11.702849755933016,0.5577062320347618,11.32592208150969
000625,CNE000000R36,CN,000625,2021,H1,20211,6.3,3.9,0.3499999999999999,2.7492278614859327,120915.805,82944.093,67435.498,3324.251,11.702849755933016,0.5577062320347618,11.32592208150969
000625,CNE000000R36,CN,000625,2021,H2,20212,5.8,1.9366666666666663,0.8666666666666667,2.623590628807408,135404.623,102696.17,79538.384,3552.463,11.816022782156615,0.5874126173668385,11.539530102134584
000625,CNE000000R36,CN,000625,2022,H1,20221,5.1,0.04,1.1,2.623590628807408,135404.623,102696.17,79538.384,3552.463,11.816022782156615,0.5874126173668385,11.539530102134584
000625,CNE000000R36,CN,000625,2022,H2,20222,4.593333333333333,3.733333333333334,0.0016666666666666,5.339628965588677,146048.556,117565.143,83099.751,7798.451,11.891694420742018,0.5689871456175164,11.67474786744937
000625,CNE000000R36,CN,000625,2023,H1,20231,0.06,3.9,0.0,5.339628965588677,146048.556,117565.143,83099.751,7798.451,11.891694420742018,0.5689871456175164,11.67474786744937
000625,CNE000000R36,CN,000625,2023,H2,20232,0.0616666666666666,3.8166666666666664,0.0,5.956457838102836,190171.127,148183.136,115487.87,11327.463,12.155679614205251,0.6072839332755282,11.906204193196563
000625,CNE000000R36,CN,000625,2024,H1,20241,4.623333333333334,3.4,1.1,5.956457838102836,190171.127,148183.136,115487.87,11327.463,12.155679614205251,0.6072839332755282,11.906204193196563
000800,CNE000000R85,CN,000800,2018,H1,20181,5.2,3.1,3.4,0.8321901736690094,18628.194,23114.478,10470.012,155.022,9.832431518477929,0.5620519090578507,10.04821445342885
000800,CNE000000R85,CN,000800,2018,H2,20182,5.2,3.1,4.266666666666667,0.8321901736690094,18628.194,23114.478,10470.012,155.022,9.832431518477929,0.5620519090578507,10.04821445342885
000800,CNE000000R85,CN,000800,2021,H1,20211,4.9,3.1,1.3199999999999998,4.15911740556995,64237.523,110626.633,39677.017,2671.714,11.070342789346734,0.617661067037096,11.6139161437832
000800,CNE000000R85,CN,000800,2021,H2,20212,4.883333333333334,2.483333333333333,1.0,5.589912178354528,69765.944,95508.85,43523.703,3899.855,11.15290126137502,0.6238531367109431,11.466974192332277
000800,CNE000000R85,CN,000800,2022,H1,20221,4.883333333333334,2.6166666666666667,0.7333333333333334,5.589912178354528,69765.944,95508.85,43523.703,3899.855,11.15290126137502,0.6238531367109431,11.466974192332277
000800,CNE000000R85,CN,000800,2022,H2,20222,4.8,2.5,1.8,0.6477478737596121,56772.861,36242.318,33053.434,367.745,10.946813691231013,0.5822048319882981,10.49798272058381
000800,CNE000000R85,CN,000800,2023,H1,20231,4.8,2.5,1.8,0.6477478737596121,56772.861,36242.318,33053.434,367.745,10.946813691231013,0.5822048319882981,10.49798272058381
600104,CNE000000TY6,CN,600104,2018,H1,20181,4.9,2.3,3.25,4.6002296843701895,782769.85,881949.094,498049.624,36009.211,13.570593998177236,0.636265722293724,13.689889616769976
600104,CNE000000TY6,CN,600104,2018,H2,20182,4.766666666666667,2.3666666666666667,3.3666666666666667,4.6002296843701895,782769.85,881949.094,498049.624,36009.211,13.570593998177236,0.636265722293724,13.689889616769976
600104,CNE000000TY6,CN,600104,2019,H1,20191,4.7,2.2,3.5500000000000003,4.6002296843701895,782769.85,881949.094,498049.624,36009.211,13.570593998177236,0.636265722293724,13.689889616769976
600104,CNE000000TY6,CN,600104,2019,H2,20192,4.766666666666667,2.4,3.5,3.014527347851011,849333.28,821410.395,548493.655,25603.384,13.65220694421173,0.645793197930499,13.61877813564731
600104,CNE000000TY6,CN,600104,2020,H1,20201,5.2,2.2333333333333334,2.0766666666666667,3.014527347851011,849333.28,821410.395,548493.655,25603.384,13.65220694421173,0.645793197930499,13.61877813564731
600104,CNE000000TY6,CN,600104,2020,H2,20202,4.533333333333334,2.3833333333333333,2.938333333333333,2.2221784963390343,919414.756,729286.349,609373.444,20431.037,13.731492611823034,0.662784059123802,13.499821730848424
600104,CNE000000TY6,CN,600104,2021,H1,20211,4.2,2.7999999999999994,2.2333333333333334,2.2221784963390343,919414.756,729286.349,609373.444,20431.037,13.731492611823034,0.662784059123802,13.499821730848424
600104,CNE000000TY6,CN,600104,2021,H2,20212,4.516666666666667,2.9666666666666663,1.5166666666666666,2.675590658517193,916922.696,765908.578,588151.965,24533.098,13.728778446703613,0.6414411679040825,13.548818091730514
600104,CNE000000TY6,CN,600104,2022,H1,20221,5.6000000000000005,3.2999999999999994,1.3533333333333333,2.675590658517193,916922.696,765908.578,588151.965,24533.098,13.728778446703613,0.6414411679040825,13.548818091730514
600104,CNE000000TY6,CN,600104,2022,H2,20222,6.133333333333333,3.3166666666666664,0.02,1.6278587867632508,990107.381,728625.504,653807.144,16117.55,13.805568681885365,0.6603396323938726,13.498915167061456
600104,CNE000000TY6,CN,600104,2023,H1,20231,6.766666666666667,2.4,1.3,1.6278587867632508,990107.381,728625.504,653807.144,16117.55,13.805568681885365,0.6603396323938726,13.498915167061456
600104,CNE000000TY6,CN,600104,2023,H2,20232,7.05,2.4,0.4666666666666666,1.4012974807907446,1006650.279,729172.827,663743.046,14106.165,13.822138821411363,0.6593581304714464,13.499666056967252
600104,CNE000000TY6,CN,600104,2024,H1,20241,7.3,0.02,0.0,1.4012974807907446,1006650.279,729172.827,663743.046,14106.165,13.822138821411363,0.6593581304714464,13.499666056967252
600166,CNE000000WC6,CN,600166,2018,H1,20181,7.5,2.4,3.5,-6.067886981472599,58909.881,37875.585,43693.6,-3574.585,10.983764114483138,0.7417023979389807,10.542061988236943
600166,CNE000000WC6,CN,600166,2018,H2,20182,7.5,2.4,4.866666666666666,-6.067886981472599,58909.881,37875.585,43693.6,-3574.585,10.983764114483138,0.7417023979389807,10.542061988236943
600166,CNE000000WC6,CN,600166,2021,H2,20212,0.06,3.5,2.8,-10.36425402480718,48830.538,50236.712,38352.609,-5060.921,10.796111174811927,0.7854226181165564,10.824501353140533
600166,CNE000000WC6,CN,600166,2022,H1,20221,0.06,3.5,2.7000000000000006,-10.36425402480718,48830.538,50236.712,38352.609,-5060.921,10.796111174811927,0.7854226181165564,10.824501353140533
600166,CNE000000WC6,CN,600166,2022,H2,20222,0.06,0.03,3.15,0.134204781172868,48514.665,43028.947,34777.569,65.109,10.789621402354657,0.7168465246539372,10.669628354234124
600166,CNE000000WC6,CN,600166,2023,H1,20231,0.06,0.03,3.6,0.134204781172868,48514.665,43028.947,34777.569,65.109,10.789621402354657,0.7168465246539372,10.669628354234124
600166,CNE000000WC6,CN,600166,2023,H2,20232,3.38,1.565,1.4,2.026242787277157,44885.095,53435.175,30479.42,909.481,10.711861058708545,0.6790543720582523,10.886224515960652
600166,CNE000000WC6,CN,600166,2024,H1,20241,6.7,3.1,1.7,2.026242787277157,44885.095,53435.175,30479.42,909.481,10.711861058708545,0.6790543720582523,10.886224515960652
000887,CNE000000XP6,CN,000887,2018,H1,20181,4.5,4.4,4.9,6.945622239767406,16074.053,12070.61,7656.687,1116.443,9.684961636017446,0.4763382950149536,9.398528851339819
000887,CNE000000XP6,CN,000887,2018,H2,20182,4.5,4.4,4.866666666666667,6.945622239767406,16074.053,12070.61,7656.687,1116.443,9.684961636017446,0.4763382950149536,9.398528851339819
000887,CNE000000XP6,CN,000887,2019,H1,20191,4.5,4.3500000000000005,3.3333333333333335,6.945622239767406,16074.053,12070.61,7656.687,1116.443,9.684961636017446,0.4763382950149536,9.398528851339819
000887,CNE000000XP6,CN,000887,2019,H2,20192,4.566666666666666,4.233333333333333,5.2,3.3212862663712497,18125.297,11366.396,9169.597,601.993,9.80506386579552,0.5059005102095706,9.338416562003266
600418,CNE0000018M9,CN,600418,2018,H1,20181,5.9,3.6,4.2,-1.6553360437829885,47491.505,47717.996,33766.635,-786.144,10.768306131923312,0.7110036837114344,10.773063880359377
600418,CNE0000018M9,CN,600418,2018,H2,20182,5.900000000000001,3.6,2.763333333333333,-1.6553360437829885,47491.505,47717.996,33766.635,-786.144,10.768306131923312,0.7110036837114344,10.773063880359377
600418,CNE0000018M9,CN,600418,2021,H2,20212,5.5,3.4,3.0,0.4313102438290949,46370.102,36052.018,30502.831,199.999,10.744410177081168,0.657812462866698,10.492718118954995
600418,CNE0000018M9,CN,600418,2022,H1,20221,5.5,3.4,2.6666666666666665,0.4313102438290949,46370.102,36052.018,30502.831,199.999,10.744410177081168,0.657812462866698,10.492718118954995
600418,CNE0000018M9,CN,600418,2022,H2,20222,5.416666666666667,2.6166666666666667,2.733333333333334,-3.361059307449027,47082.686,30088.431,33015.477,-1582.477,10.759660611573498,0.7012233116861684,10.311896024695276
600418,CNE0000018M9,CN,600418,2023,H1,20231,5.8500000000000005,2.5,2.7000000000000006,-3.361059307449027,47082.686,30088.431,33015.477,-1582.477,10.759660611573498,0.7012233116861684,10.311896024695276
600418,CNE0000018M9,CN,600418,2023,H2,20232,6.3,2.4,1.95,0.3239874043745965,46763.855,41758.811,32270.791,151.509,10.752865854446169,0.6900797849108035,10.639665749928957
600418,CNE0000018M9,CN,600418,2024,H1,20241,6.3,2.3,1.8,0.3239874043745965,46763.855,41758.811,32270.791,151.509,10.752865854446169,0.6900797849108035,10.639665749928957
600482,CNE000001KB1,CN,600482,2018,H1,20181,5.9,5.2,3.2,2.3555091348468604,57208.184,29368.244,26267.86,1347.544,10.954452244056439,0.459162626102587,10.287669233505
600482,CNE000001KB1,CN,600482,2018,H2,20182,5.900000000000001,5.2,3.1500000000000004,2.3555091348468604,57208.184,29368.244,26267.86,1347.544,10.954452244056439,0.459162626102587,10.287669233505
600482,CNE000001KB1,CN,600482,2019,H1,20191,5.900000000000001,5.266666666666667,3.0833333333333335,2.3555091348468604,57208.184,29368.244,26267.86,1347.544,10.954452244056439,0.459162626102587,10.287669233505
600482,CNE000001KB1,CN,600482,2019,H2,20192,5.900000000000001,5.3,3.2000000000000006,1.769366319130793,56015.704,29326.74,19445.034,991.123,10.933387358975972,0.3471354033147562,10.286255006799786
600482,CNE000001KB1,CN,600482,2020,H1,20201,5.900000000000001,5.033333333333334,3.3333333333333335,1.769366319130793,56015.704,29326.74,19445.034,991.123,10.933387358975972,0.3471354033147562,10.286255006799786
600482,CNE000001KB1,CN,600482,2020,H2,20202,5.900000000000001,4.091666666666667,3.1166666666666667,0.9240954531225792,58744.689,26507.735,22193.664,542.857,10.98095602792008,0.37779864661467527,10.185191856176104
600482,CNE000001KB1,CN,600482,2021,H1,20211,5.900000000000001,0.05,1.4,0.9240954531225792,58744.689,26507.735,22193.664,542.857,10.98095602792008,0.37779864661467527,10.185191856176104
600482,CNE000001KB1,CN,600482,2021,H2,20212,5.900000000000001,0.05,0.0,0.988693077542161,62005.997,27890.256,25004.471,613.049,11.03498638515604,0.4032589138111915,10.236032659496583
600482,CNE000001KB1,CN,600482,2022,H1,20221,5.883333333333334,0.05,0.0,0.988693077542161,62005.997,27890.256,25004.471,613.049,11.03498638515604,0.4032589138111915,10.236032659496583
600482,CNE000001KB1,CN,600482,2022,H2,20222,5.8,5.9,0.7,0.3874409582181761,85867.793,37873.735,40212.66,332.687,11.360564101694221,0.4683089968319088,10.542013142913966
002085,CNE000001PF1,CN,002085,2018,H1,20181,1.5,4.6,5.6,7.158272564798532,13392.896,10556.412,6553.762,958.7,9.502479696106468,0.48934614291039064,9.264488726797149
002085,CNE000001PF1,CN,002085,2018,H2,20182,1.5,4.6,5.733333333333333,7.158272564798532,13392.896,10556.412,6553.762,958.7,9.502479696106468,0.48934614291039064,9.264488726797149
002085,CNE000001PF1,CN,002085,2019,H1,20191,1.5,4.55,5.766666666666667,7.158272564798532,13392.896,10556.412,6553.762,958.7,9.502479696106468,0.48934614291039064,9.264488726797149
002085,CNE000001PF1,CN,002085,2019,H2,20192,1.4333333333333331,4.566666666666666,5.883333333333333,5.499482662510238,13988.934,10394.475,7328.103,769.319,9.546021867472593,0.5238499945742828,9.249029693966186
002085,CNE000001PF1,CN,002085,2020,H1,20201,1.3999999999999997,4.6,5.066666666666666,5.499482662510238,13988.934,10394.475,7328.103,769.319,9.546021867472593,0.5238499945742828,9.249029693966186
002085,CNE000001PF1,CN,002085,2020,H2,20202,1.4833333333333334,4.883333333333334,5.566666666666666,3.542308861090427,15973.226,10295.929,8464.392,565.821,9.678669224566091,0.5299112402216059,9.239503853370291
489,CNE100000312,CN,489,2018,H1,20181,4.2,3.3000000000000003,5.2,5.729812773434224,226517.0,104543.0,101592.0,12979.0,12.330575276276363,0.44849613936260857,11.557353749004575
489,CNE100000312,CN,489,2018,H2,20182,5.066666666666666,2.655,4.3999999999999995,5.729812773434224,226517.0,104543.0,101592.0,12979.0,12.330575276276363,0.44849613936260857,11.557353749004575
489,CNE100000312,CN,489,2019,H1,20191,5.5,3.233333333333334,3.6333333333333337,5.729812773434224,226517.0,104543.0,101592.0,12979.0,12.330575276276363,0.44849613936260857,11.557353749004575
489,CNE100000312,CN,489,2019,H2,20192,1.8733333333333333,2.8000000000000003,3.4333333333333336,4.727205882352941,272000.0,101087.0,138032.0,12858.0,12.513557345278134,0.5074705882352941,11.523736811181879
489,CNE100000312,CN,489,2020,H1,20201,0.06,2.5,3.5,4.727205882352941,272000.0,101087.0,138032.0,12858.0,12.513557345278134,0.5074705882352941,11.523736811181879
489,CNE100000312,CN,489,2020,H2,20202,6.183333333333334,2.1433333333333335,3.6833333333333336,3.4095684014646737,316521.0,107964.0,175395.0,10792.0,12.665144869076157,0.5541338489389329,11.589553117205119
489,CNE100000312,CN,489,2021,H1,20211,6.2,1.715,3.85,3.4095684014646737,316521.0,107964.0,175395.0,10792.0,12.665144869076157,0.5541338489389329,11.589553117205119
489,CNE100000312,CN,489,2021,H2,20212,0.06,3.4,3.3000000000000003,3.561030375241973,319767.0,113008.0,167703.0,11387.0,12.675347884564156,0.5244537428815356,11.635213891648704
489,CNE100000312,CN,489,2022,H1,20221,6.599999999999999,3.4,3.2000000000000006,3.561030375241973,319767.0,113008.0,167703.0,11387.0,12.675347884564156,0.5244537428815356,11.635213891648704
489,CNE100000312,CN,489,2022,H2,20222,7.0,3.3499999999999996,3.9,3.11026675877783,330036.0,92663.0,164500.0,10265.0,12.706957018401773,0.4984304742512938,11.436724534876493
489,CNE100000312,CN,489,2023,H1,20231,6.066666666666667,3.3833333333333333,3.4,3.11026675877783,330036.0,92663.0,164500.0,10265.0,12.706957018401773,0.4984304742512938,11.436724534876493
489,CNE100000312,CN,489,2023,H2,20232,1.0333333333333334,4.233333333333333,3.4,-1.2084263240977628,330678.0,99315.0,171069.0,-3996.0,12.708900371205102,0.5173280351278283,11.506051896027056
489,CNE100000312,CN,489,2024,H1,20241,4.82,3.5333333333333337,4.5,-1.2084263240977628,330678.0,99315.0,171069.0,-3996.0,12.708900371205102,0.5173280351278283,11.506051896027056
002434,CNE100000QB9,CN,002434,2018,H1,20181,0.03,3.9,4.5,3.571547561922508,9844.724,4243.28,3764.6,351.609,9.194690956144953,0.3823977188187297,8.353091834069085
601799,CNE1000011H2,CN,601799,2019,H2,20192,0.05,2.9,5.6,9.2341521665559,8554.245,5686.962,3668.985,789.912,9.054182929947887,0.42890810352053277,8.645931465378373
601799,CNE1000011H2,CN,601799,2020,H1,20201,0.05,2.9,6.166666666666667,9.2341521665559,8554.245,5686.962,3668.985,789.912,9.054182929947887,0.42890810352053277,8.645931465378373
601799,CNE1000011H2,CN,601799,2020,H2,20202,0.05,2.9,5.466666666666666,10.146434004505595,11428.015,6869.331,5508.599,1159.536,9.34382307591543,0.4820258811350878,8.834822000562
601799,CNE1000011H2,CN,601799,2021,H1,20211,0.05,2.9,3.24,10.146434004505595,11428.015,6869.331,5508.599,1159.536,9.34382307591543,0.4820258811350878,8.834822000562
601799,CNE1000011H2,CN,601799,2021,H2,20212,2.875,1.4316666666666666,2.12,7.956185430081766,11933.382,7088.726,4074.353,949.442,9.387094961924657,0.34142483664731427,8.866260913676236
601799,CNE1000011H2,CN,601799,2022,H1,20221,5.7,0.03,4.1000000000000005,7.956185430081766,11933.382,7088.726,4074.353,949.442,9.387094961924657,0.34142483664731427,8.866260913676236
601799,CNE1000011H2,CN,601799,2022,H2,20222,5.7,3.6,4.1,7.112240901640534,13236.672,7546.258,4714.95,941.424,9.490746438378284,0.35620358349893383,8.928807090239276
601799,CNE1000011H2,CN,601799,2023,H1,20231,5.7,3.6166666666666663,4.1,7.112240901640534,13236.672,7546.258,4714.95,941.424,9.490746438378284,0.35620358349893383,8.928807090239276
601799,CNE1000011H2,CN,601799,2023,H2,20232,4.95,3.533333333333333,0.7166666666666667,7.459719558458352,14774.416,9650.832,5638.214,1102.13,9.600652315266382,0.381620092462538,9.174799408233087
601799,CNE1000011H2,CN,601799,2024,H1,20241,4.8,3.5,0.04,7.459719558458352,14774.416,9650.832,5638.214,1102.13,9.600652315266382,0.381620092462538,9.174799408233087
002594,CNE100001526,CN,002594,2018,H1,20181,8.2,2.5,4.133333333333334,1.0295444203697688,295780.147,216142.395,191535.938,3045.188,12.597371710711643,0.6475618459950254,12.28369270557674
002594,CNE100001526,CN,002594,2018,H2,20182,8.549999999999999,2.6999999999999997,3.766666666666667,1.0295444203697688,295780.147,216142.395,191535.938,3045.188,12.597371710711643,0.6475618459950254,12.28369270557674
002594,CNE100001526,CN,002594,2019,H1,20191,8.9,2.7999999999999994,3.85,1.0295444203697688,295780.147,216142.395,191535.938,3045.188,12.597371710711643,0.6475618459950254,12.28369270557674
002594,CNE100001526,CN,002594,2019,H2,20192,8.9,2.983333333333333,4.616666666666666,1.0295444203697688,295780.147,216142.395,191535.938,3045.188,12.597371710711643,0.6475618459950254,12.28369270557674
002594,CNE100001526,CN,002594,2020,H1,20201,8.9,3.1,4.7,1.0295444203697688,295780.147,216142.395,191535.938,3045.188,12.597371710711643,0.6475618459950254,12.28369270557674
002594,CNE100001526,CN,002594,2020,H2,20202,8.9,3.2999999999999994,3.383333333333333,1.0295444203697688,295780.147,216142.395,191535.938,3045.188,12.597371710711643,0.6475618459950254,12.28369270557674
002594,CNE100001526,CN,002594,2021,H1,20211,8.833333333333334,3.2999999999999994,1.4733333333333334,1.0295444203697688,295780.147,216142.395,191535.938,3045.188,12.597371710711643,0.6475618459950254,12.28369270557674
002594,CNE100001526,CN,002594,2021,H2,20212,8.3,3.3333333333333335,3.123333333333333,1.0295444203697688,295780.147,216142.395,191535.938,3045.188,12.597371710711643,0.6475618459950254,12.28369270557674
